text,label
"we will work with our universities to increase research capacity and funding,",4
and protection of the rights of cultural and language minorities.,1
"making medicines available at affordable prices: building on a 30% reduction in the cost of medicines and €210m of savings invested in the provision of new and innovative drugs, we will continue to drive down costs to provide new treatments.",4
"president bush is working with the republican congress and state and local officials to fulfill his new national goal to increase wetland acres and quality by restoring, improving, and protecting at least three million wetland acres over the next five years.",4
"in fact, many of the actions that reduce climate pollution also have other positive impacts and create jobs.",4
"as the new strategy points out, ireland has one of the lowest ratios of obstetricians to patients in the oecd.",4
we reject the false choice between a healthy economy and a healthy environment.,4
aviation,2
"for families earning over $100,000 there will be a modest reduction of 50 per cent of their ftb-a end of year supplement.",4
"labor’s plan invests in medicare, education and job-creating infrastructure today while delivering a stronger budget over the medium term.",3
and we will provide them with the equipment they need.,5
• the number of maori students remaining at school until their 17th birthday is increasing.,6
we do not believe that petty crimes and criminals should be overlooked,5
"increase the transferable tax allowance for married couples and civil partners to £1,500.",3
"drive new zealand's economy downwards through high taxation, low growth and anti-job policies.",3
and invested in electricity infrastructure.,3
"overhaul the joint ministerial committee, or replace it with a more effective alternative for co-ordination and collaborative working between hmg and devolved governments.",2
"to make progress toward these goals, the government should offer a moratorium on student loan payments to all federal loan borrowers so they have the time and get the resources they need to consolidate their loans, enroll in income-based repayment programs, and take advantage of opportunities to reduce monthly payments and fees.",3
"up to 12,000 commuter car spaces will be enabled by this investment.",3
reform the reserve bank act so it can better manage our currency.,3
and through a public education campaign on the environmental impact of private motoring.,4
cgm technology reduces the risks of type 1 diabetes and improves quality of life.,4
"-we will amend the role of the sustainable energy authority of ireland, to develop a green deal agency tasked with accessing european regional development fund, eu cohesion and european investment banking funds as well as private finance.",4
maximise the number of home-produced programmes within the rte schedule.,4
well below average weekly wage increases of 2.7 per cent.,6
"• reach and maintain economic growth of 3.5 -5.0 per cent per annum,",3
"• a child whose mother is living in a de facto relationship, other than with the child's father, has been found to be at least five times more likely to be abused.",5
the statutory limitation on the sale of subsidy-linked houses within a certain period acts as a barrier to secondary market transactions and must be reviewed.,2
labour guarantees current superannuation rates,4
"we've got the funding for the cycleway, toxic sites cleanups, for pest control and more.",4
market access (e.g. ports and airports),3
and making sure workers share the benefits.,6
deploying engineers to the sinai to build key infrastructure projects for the multinational force & observers peacekeeping contingent,0
another south africa where the majority of citizens find themselves excluded with no hope of accessing life-changing opportunities.,4
the student loan scheme has become a burden.,4
"the pensions industry in ireland continues to be characterised by obscure charging regimes, and there are real difficulties for consumers in identifying who is charging what so that they can compare pensions products.",3
"we are ready to play a role around the cabinet table if we are asked,",2
liberal democrats believe that british foreign policy and international aid should seek to promote the liberal values of human rights and democracy throughout the world.,1
" move towards a single point of contact for smes seeking advice on a range of government policies,",3
"introduce an option whereby people may defer receipt of their state pension in return for higher payments in later years, recognising that many people over 65 wish to continue working, /on a whole or part time basis.",6
promote diplomacy as the first option to resolve international conflict with the use of military force only to be used as a final resort when all other means have been exhausted.,0
"we regret it was not resolved sooner, because it could and should have been, but that is in the past and the challenge now is to move swiftly to agree the rate and date.",3
they create shared experiences and strengthen social bonds.,5
because parole is a privilege not a right.,5
"we will address drug-related deaths,",4
the green party will extend eligibility to include disabled people who are first home buyers.,6
benefiting thousands of people claiming out-of-work benefits or being supported by fit for work.,4
rationalise the student financial supports maze and introduce baseline funding for underrepresented groups;,4
job creation and,6
support victims of sexual and domestic violence and ensure a more compassionate overall approach to the victims of crime.,5
we believe that it is time to put a greater emphasis on tackling sectarianism.,5
"we will be best placed to sell scotland as a marketplace,",3
they are denied their rightful part in building the new south africa and a path for personal growth.,3
"in northern ireland the most recent figures available show there have been approximately 600 excess winter deaths recorded, an increase of 20% on the previous year.",4
and making the contributions to legal aid more affordable.,4
we need to seriously address this population squeeze and pull the policy levers that can reenergize and build the under-developed 97% of australia that is regional,2
tackle wildlife and environmental crime with increased enforcement of environmental regulations by all relevant authorities,4
wto and cap “health check” negotiations will be concluded and it will be necessary to provide a systematic programme of investment and reform to help farmers meet the many challenges ahead.,6
it is through usage of financial services in most rural areas of the sadc region that poverty and inequality can be reduced.,4
and the bush administration improved union financial disclosure forms to offer union members more information about how their dues money is spent.,6
creating the world’s first green investment bank;,4
perverse government policies intended to expand childcare provision fuel childcare demand yet fail to cover costs incurred by childcare providers.,4
"work on establishing the levels and the kinds of supports necessary for the widespread production, processing and sale of indigenously produced organic food in ireland and abroad.",3
we can’t afford another dose of labour.,2
inequality and discrimination remain a fact of life for many in ireland.,4
this will encourage a greater number of people to become more physically active.,4
but there is a second purpose.,5
"the overall community and voluntary sector is worth billions to the economy, employs tens of thousands of people, and encompasses around 7,500 charitable, community and voluntary groups, which provide essential services to children, older people, people with disabilities or ill health, drug users, women and travellers.",2
and implement implicit bias training for health professionals.,4
such a positive and strategic intervention must also deliver for the regions of the uk.,3
graduates can apply to extend this visa for a second year provided they have a new endorsement letter from their higher education institution confirming they have made satisfactory progress in developing their business.,5
"and an expert panel led by former nationals leader tim fischer and the business council of australia’s jennifer westacott recommended creation of a planning authority to work with the queensland, nsw, victoria and act governments to advance planning and begin to acquire the corridor before it is built out by urban sprawl.",3
public faith in the justice system is an integral component of enabling it to do its job properly.,5
"over-regulation of start-up enterprises,",3
• establish a comprehensive network of protected natural areas.,4
i am asking you to make a choice for a caring and stronger new zealand.,4
"further, we call for the development of a strategy for foreign assistance that serves our national interest.",0
"despite his tough talk, president bush's actions against terrorism have fallen far short.",5
"in addition, we will introduce a uk-wide high value property levy on residential properties worth over £2 million.",4
an ff plus government would be much smaller.,2
we have made the scottish parliament and welsh assembly responsible for funding more of what they spend.,2
"• the maximum sentences for rape and sexual violation have been increased to 20 years or in some cases where the risk of re-offending is high, preventive detention for an indefinite term is available.",5
the multi-billion rand arms deal was riddled with corruption and driven by vested interests.,2
"reducing mrsa infections will require many actions, including reducing the rate of antibiotic use.",2
these steps must be immediately actioned if we want to avoid a looming economic crisis and,3
"in north queensland, 11,370 families receiving the child care benefit will be better off.",4
extend the department of social protection contract with an post.,3
we want to help by giving people more choice.,3
-we will reduce the rate of dirt from 41% to 38%. this will cost €22m annually.,4
the bill for the taxpayer from the south canterbury collapse fiasco will be $1 billion.,2
"give people more power, with customers holding companies delivering services to account for their failures,",2
"i promise an end to the creeping, some would say galloping, political correctness which has overrun our ship of state.",5
living alone allowance: we will increase the state pension for those who qualify for the living alone allowance by at least €30 per week by 2021 (a €6 increase every year).,4
but it needs reform to make it more effective and more entrepreneurial.,2
a non-commercial aid program; aid must not be used as a means of subsidising australian business.,0
"to guarantee first-rate care for the needy, we propose to block grant medicaid and other payments and to assist all patients, including those with pre-existing conditions, to obtain coverage in a robust consumer market.",4
"for the wider public sector, we will enter into negotiations for next year’s pay settlement in good faith and with a view to agreeing a fair outcome that takes account of both the public finances and the cost of living.",6
"attract skilled and professional personnel, irrespective of their political party afﬁliation, into these areas and will train additional personnel.",2
invest in opportunities to migrate māori educational content into the digital environment (te reo versions of digital publications and books re-versioned in a māori framework),5
this means locking in a 10% increase in funding,4
we must end waste in the defense budget.,2
challenges like climate change and deforestation are too massive for individual countries to tackle alone.,0
funding will be available from budget 2013 and over the following four budgets.,6
our farmers stand to gain much more within europe than outside.,0
"require, as part of a national policy statement on sustainable energy, district plans to facilitate the use of solar and/or wind energy.",3
regulate loan sharks,3
the employment of new zealanders is our first planning priority.,3
• consider more constructive uses of the unemployment benefit if permanent jobs will follow,6
"work for the completion of treaties banning the manufacture and use of depleted uranium weapons, cluster munitions, white phosphorous and the use of defoliants in warfare.",0
establish an independent armed forces remuneration board to set pay levels.,0
"we will end unfair atos-style work capability assessments and return assessments to gps or appropriate specialist consultants, who have full access to patients’ medical records and are likely to know the patient.",4
to have to access to the opportunities that property ownership provides.,4
amend company law to ensure that medium and large companies take account of and report on the environmental and social impact of their activities.,3
a power system based almost entirely on renewables will require a smarter power system architecture to make it work.,3
ending poverty,4
"councils tend to rely on prescriptive controls rather than clearly specifying the desired objective, which can be achieved by a variety of methods.",2
and deliver significant benefits for maori economic development.,6
policy priority,4
it is vital that all of acc remains a public body.,4
to pay for courses in higher educational institutions taken on a parttime basis.,4
"our primary goal is to empower people, while assisting the vulnerable in times of distress.",4
courts and tribunals that are independent of the government of the day.,1
sdlp mps will fight to protect eu nationals who have made their home here.,5
the westminster bubble is a world away from their daily lives.,1
the education hui would develop a collaborative 30 year strategic plan for new zealand education.,4
tackling the following child health issues will be a priority of the next labour government:,6
the benefit for families from lower food costs will therefore be significant.,5
"in government, we will establish a commission to review the future of the credit union movement and make recommendations in relation to the most effective regulatory structure for credit unions, taking into account their not-for-profit mandate, their volunteer ethos and community focus,",3
the increasing ebb and flow of people across our planet is one of the greatest issues of our time.,5
"companies based in japan, china, korea and europe have experience in constructing and operating successful high speed rail projects and we should use that expertise.",3
"in government, we increased spending on special education and introduced the first system of supports for pre-school children with special needs.",4
"we cannot, as donald trump suggests, cede the mantle of leadership for global peace and security to others who will not have our best interests in mind.",0
knowledge and skills are the real wealth of nations.,4
our first priority remains low and middle income earners – therefore our first task will be to use tax credits and bands to keep low income earners out of the standard rate band and average earners out of the higher band.,3
"empower individuals and households by expanding their options for educating their children, accessing quality healthcare,",1
"abolish national standards and replace with information that lets parents know how well their children are doing compared to other children, nationally, without the bad effects of the current direction.",4
review the dsbd’s enterprise incubation fund and the dti’s incubation support programme incubators to establish their return on investment.,2
"for those who have been disadvantaged by our discriminatory past, measures exist to help them to catch up.",4
ensure that contingency measures are available in the event of a failure of the joint border management system.,5
"we will work to increase price transparency in the health care system across all payers,",3
"people without assets are much more likely to have lower earnings and higher unemployment, and are less likely to start a business or enter higher education.",6
"we have a plan to transform and reconnect with the countryside, which will: create a new ‘ecocide’ law to prevent crimes against the natural environment.",4
we will audit all existing housing legislation to root out provisions that perpetuate inequality.,4
"after a difficult time, we are on the cusp of a new era of hope and renewal – the new dawn is upon us.",2
"including the abolition of the provincial sphere of government,",2
"• ensure that contestable public good research funding is available for investigations into the development of superior horticultural varieties,",6
conducted 31 minister-led trade missions to open doors and provide strategic opportunities in key markets for 345 different kiwi companies and organisations.,3
amend the employment equity act to make it more attractive to employers.,4
"if you are thinking green and acting green, now is the time to make your party vote green.",4
"the rda ofﬁces will work with local government, schools and universities, service organisations, cultural bodies, sporting, business and community leaders and associations, to assess local needs and to choose from targeted initiatives to support regional growth.",6
embracing ai and new technology,4
"with the establishment of a new mass party the struggle for an alternative government for working people becomes real, and that combined with reclaiming the unions and turning them into fighting organisations can create a movement that would be powerful enough to transform society.",2
"encourage affordable housing providers – both councils and housing associations – to innovate, including using the development of homes for sale or market rent to help subsidise new affordable homes.",3
"therefore, special measures are required to enable people living in regional and remote areas to share in that access.",4
"repressive at home and reckless abroad,",1
"an immediate investment in the financial contribution scheme for senior citizens, to incentivise scaling-down where desired and where possible, and in the process free up family homes;",4
labour’s defence policy will be strategic and evidence-led.,5
they have disregarded the voices of citizens in scotland and the north of ireland to remain.,0
due to cutbacks many principals are under severe pressure with teaching responsibilities and are unable to meet their administrative requirements or put in place any strategic plan.,4
provide federal funding to local and state governments to purchase venues for permanent community arts and cultural groups and organisations.,4
"appoint an independent mediator to convene urgent, multi-party talks in order to create political space for agreement and repair political relationships.",2
"labor believes australia can be the science, start-up and technology capital of our region: attracting the best minds, supporting great institutions and encouraging home our great expats.",3
"on the basis of this inquiry, we will introduce legislation for a fair and just communal land rights system.",2
"this will connect people in disadvantaged communities with jobs and training opportunities, while also tackling the complex social and local issues that can keep australians from finding work.",6
and our leadership of the peacekeeping operation won australia honor and renown throughout the world.,5
and infrastructure projects that will help transform the scottish economy,3
"ensure that the needs and rights of tamariki and rangatahi are reflected in all policy that may affect them, and where possible, involve children and young people in planning and decision making.",6
billions of dollars have been wasted due to the liberals refusal to act on the escalating vet fee-help crisis with vet fee-help loans escalating from $699 million in 2013 to $1.7 billion in 2014 and is expected to have blown out to over $3 billion for 2015.,3
"the liberals have sunk $15 billion into the nbn in the last three years, and much of the initial build is under contract.",3
the anc believes in a multi-sectoral approach that responds to the need to step up the fight against gender-based violence and,5
growth and development are seen as the only sustainable methods of empowerment;,3
the green party will:require energy retailers to buy or generate a proportion of their sales from renewable resources.,3
and adult education.,4
"and, if people vote to leave the eu, require the majority of fish caught under a uk quota to be landed in uk ports.",3
"and amend legislation associated with protecting these heritage sites, buildings, and objects.",4
"the department of communications, energy and natural resources will engage in a structured dialogue on the future challenges faced by the print and broadcast media in ireland, with broad input from industry, politics, and consumer and civic groups.",4
include criminal psychologists and other related experts in the correctional services.,5
long-range planning is essential.,3
"terrorism is an affront to all humanity, and labor will continue to ensure our nation’s security while upholding the democratic rights and freedoms that australians have for generations fought to protect.",5
"ukip will review advertising, broadcast and editorial codes, seeking commitments that editorial coverage and advertising campaigns will treat men and women with dignity and promote healthy body images.",3
we would guarantee to underwrite funding for british partners in eu-funded projects such as horizon 2020 who would suffer from cancellation of income on brexit.,3
"o establishment of a commission or collaborative group, akin to the land and water forum, to establish a consensus on long-term alternative pest control strategies;",1
accelerate the pace of the electrification and water supply of rural areas so that local residents could develop themselves instead of waiting for government to come and launch development projects,3
"for companies engaged in developing increased and value added business, particularly in continental eu and asian markets.",3
- unlike labour mps who went home early.,2
"nuclear energy, now generating about 20 percent of our electricity through 104 power plants, must be expanded.",3
"we will engage in meaningful and productive consultation with tribal leaders, and will host a white house tribal nations conference annually bringing together cabinet and senior level federal officials to gather input from tribal nations when formulating federal policy impacting tribes.",5
"but then we were hit by the loss of our best export market, and by the disastrous policy response to that.",3
labour will immediately re-establish early advice entitlements in the family courts.,4
brought equality in the treatment of all.,4
"the uk should only intervene militarily when there is a clear legal or humanitarian case, endorsed by a vote in parliament",1
people in prison for drug-related offences will have to kick the habit before they are free from supervision on the outside.,5
"i) the extension of breakfast clubs, homework clubs and school meals to all schools in disadvantaged areas",4
"to reduce the threat of terrorism, the social and economic injustices which contribute to terrorist actions should be addressed.",4
care is at the heart of labour’s values.,4
"a shorten labor government will also provide just over $200 million over five years to double the number of indigenous rangers under the working for country program, from 775 full-time equivalent rangers in 2016-17 to 1,550 by 2020-21.",5
"these are critical points because renewables are often painted as expensive when compared to fully depreciated forty plus year old fossil fuel plants, but this simplistic cost comparison is not borne out when we fairly compare the cost of renewables against capital cost of new fossil fuel systems required to replace the ageing fleet or meet new demand.",4
"supporting measures which prohibit medical aids from “dumping” elderly or sickly members, and requiring them to offer minimum benefits.",4
"instead of investing in crucial, smart transport initiatives, the national government has chosen to pour billions of dollars into a few very expensive and counter-productive motorway projects like the kapiti expressway and the basin reserve fly-over.",3
"when combined with the values of the māori party, whānau as the centre of everything means:",5
immediately after the election on 8 june the negotiations aimed at restoring devolution will recommence with a view to establishing a new executive by 29 june.,2
we will ensure the necessary investment is made to provide everyone with running water that is clean and safe to drink.,4
- work to preserve fish stocks and protect the livelihoods of local fishing communities.,6
"and it’s about using resources wisely, so we don’t trash the planet before our children inherit it.",3
"under startup finance, labor will examine partially guaranteeing small loans from banks and finance institutions to give start-ups the affordable capital they need to get going with their business.",3
we stand in solidarity with women worldwide who are rebelling against the imposition of the niqab and burqa.,4
promote new zealand companies in foreign markets through marketing campaigns and trade missions.,3
australia has signed the paris climate change agreement.,4
put the department of health rather than the home office in charge of drug policy.,2
 make it easier for recreational fishers to access information pertaining to their daily catch limit and the penalties for non-compliance through more numerous and comprehensive information boards at boat ramps and popular on-shore fishing spots;,4
a recent independent audit of the council's finances by kordamentha (3) and a report into the council's financial challenges by cameron partners (4) show that the city's financial position is much weaker than previously thought.,3
ring-fence funding for the support of basic science outside of the research prioritisation areas.,3
"land has social, spiritual and economic value.",5
excessive taxation and regulation impede economic development.,3
we will bring to an end the practice of establishing private management companies on new housing developments that are not gated.,3
"the funds will be redirected to the green party’s council home creation programme that will deliver attractive, affordable homes for all.",4
"safe staffing ieveis for health care workers,",6
with particular reference to the competitiveness of the irish tax regime with that of the uk and other advanced economies.,3
government at all levels must play an integral role in leading a best-practice approach.,3
"we have made it clear that, provided the economic conditions are met, membership of a successful euro would bring benefits to britain in terms of jobs, investment and trade.",0
investing €167 million under the national development plan in areas of special conservation.,4
and a broadening of the jurisdiction of the law of the sea convention.,0
"we cannot allow china to continue its currency manipulation, exclusion of u.s. products from government purchases, and subsidization of chinese companies to thwart american imports.",0
"the arts council is undergoing substantial reform – creating a simpler structure which gives more power to the regions, cuts bureaucratic costs further, and which can deliver a better service to individual artists and arts organisations.",4
"and when investment has happened, it has been too concentrated in too few places.",3
"we are committed to a truly national recovery, benefiting all parts of our country.",5
it would be unrealistic and counterproductive to expect the u.s. to carry burdens which are more appropriately shared by all.,0
and it simply isn’t good enough to say that education stops after school or university.,4
"each region has its challenges, pressures and areas of focus and we believe locals know what is best for their region",2
"implement triple bottom line accounting measures at all levels of government to incorporate social, environmental and financial impacts into policy development and assessment.",4
current regulations mean that hybu cig cymru - meat promotion wales loses out on £1m per year that is vital to the welsh farming industry.,6
rents are increasing and rentals are often in such poor condition that they are causing health problems.,3
the sales are expected to take over a decade to complete and at least 100 young families will benefit from the sales,6
"by 2020, patients will wait no longer than one week for vital cancer tests.",4
"we will work to streamline the consideration of development issues across all government departments,",0
this generates a significant overlap in work and resources and risks exposing gaps in the system.,0
"the gun licensing regime will be tightened, so that people with a history of domestic or sexual violence will not be given an unrestricted license.",5
the deafness of the eu institutions to change in those negotiations meant that this process did not deliver the fundamental reform the eu required.,0
"a da government will target specific crimes through specialised units, e.g. units for narcotics, gangs, sexual offences and rural safety.",5
help young people in need by reversing cuts to housing benefit for 18-21-year-olds,4
te reo māori and māori culture are significant assets that promote the unique identity and place of māori in new zealand and our presence in the global community.,5
"following consultation with the sector and the community, the coalition will redesign the vet fee-help scheme for 2017.",3
and we will work with the nhs to promote cycling for healthier living.,4
particularly feeder buses to rail connections.,3
fianna fáil recognise that young farmers represent the future of irish agriculture.,6
"we can reduce demand for medical care by fostering personal responsibility within a culture of wellness, while increasing access to preventive services, including improved nutrition and breakthrough medications that keep people healthy and out of the hospital.",6
"the application to solid fuels of the higher carbon tax proposed by fianna fail will be phased in only when progress is made to control imports of dirtier, more carbon-intensive solid fuels from the uk.",3
examining the feasibility of reopening the line from claremorris to sligo.,3
we need to support our small business sector.,3
phase in stringent fuel efficiency standards.,4
– the all-island economy is central to all government economic plans.,3
"ensure that in advertising codes ageism is treated as seriously as racism and sexism,",4
we will ensure that this policy is closely connected with agri-environment incentives for farmers.,6
reverse the privatisation of royal mail at the earliest opportunity.,3
the promotion of individual enterprise,3
"the irish constitution should be amended to recognise the intrinsic worth of the environment, such as the provision in the ecuadorian constitution acknowledging that nature has the right to exist, persist, maintain and regenerate its vital cycles",4
this is called a school hub.,4
125 more biosecurity staff and 12 new x- ray machines in the past 18 months,4
"in scotland we are working to protect public services, social protections and family incomes from tory cuts.",4
and conducting a full review of the federal government’s efforts to protect our information and our infrastructure.,2
"appoint qualified teachers, develop their skills and enforce accountability",4
but require greater freedom to achieve their potential,1
labour will maintain free entry to museums and invest in our museums and heritage sector.,4
"snp mps will demand that any future uk government pass a new national health service protection act, guaranteeing that trade deals do not undermine the founding principles of the nhs",3
set up a joint oireachtas committee to oversee appointments to public bodies;,2
and revived our manufacturing supply chain.,3
new zealand first will ensure that political parties are publicly accountable for their finances to remove conflicts of interest.,2
"job creation programmes, including public works initiatives and the umsobomvu fund, focus on youth.",6
labor will work with the victorian government to deliver new jobs in the regions worst affected by motor vehicle production closures.,6
36. the eff government will ensure that these community enterprises are developed fully into major industrial players,3
"over the past 12 months around 46,000 more people are in work.",6
business closures have exceeded business startups throughout the obama presidency.,3
"in this regard the relationship with brazil, india and china becomes paramount;",0
about 75 percent of enlistees come from military families.,6
support compensation for the victims of british nuclear weapons testing in australia.,4
"after inheriting a mess of courses, qualifications and degrees, we've streamlined it down to consistent, quality tertiary education and training.",4
the liberal democrats are the only party contesting this election with a clear plan for how we will build a brighter future.,2
and reduced discrimination.,4
we will also work with local communities and other stakeholders to understand the water needs of rural industries and communities.,4
it allowed a careful balance against causing any adverse effect on job creation.,3
this needs to be done in a way that does not create more crime and more victims.,5
parents need to be encouraged to assume greater responsibility for their children’s behaviour and values rather than abrogating this to others.,5
and deliver on a commitment of €7.5 million for the development of the city of derry airport.,3
"for many, their optimal take up of health cover comes when they can least afford it",6
cancel all airport expansion,4
national backs the considerable investment made in foundation education platforms such as youth guarantee and dual pathways,4
our economy is too focused on housing speculation,3
"our expectation is that most people on a benefit are able to work, and will need to make an effort to get a job.",4
"this means that under labor, medicines will be more affordable than under malcolm turnbull.",4
"at the same time, we will continue to emphasize forward engagement in critical regions,",0
establish industry trust funds for protection of workers‟ entitlements.,6
"we will further improve victims’ rights by looking into the level of immediate financial support available to victims or families of victims of serious crime, especially homicide.",4
"our smart farming for clean rivers policy is about protecting our brand and looking to maximise value, not volume.",3
fully resource provision of local sports facilities and amenities that are both accessible and affordable to everyone in a local community.,4
"these savings, in concert with labor’s fair plans on multinational taxation, high end superannuation, negative gearing and tobacco excise will help set the budget on a more sustainable trajectory so that australia can afford to make important investments in the things that matter: like schools, hospitals and infrastructure for our future.",4
"-work with farmer groups to invest in education schemes to promote knowledge transfer around futures markets, insurances, fixed priced term contracts, risk management actions to protect the primary producer and cooperatives.",6
"in the mid-1990s new zealanders were looking forward to a bright future, but by 2001 our overall economic position had significantly deteriorated.",3
and training for judges to ensure more appropriate sentencing outcomes.,5
and the rights of self-determination.,1
national is committed to building a vibrant cultural sector that tells new zealand’s stories and showcases our creativity to the world.,4
"as tagging and tracking citizens is inconsistent with american freedom, we oppose the creation of a national identification card or system.",5
implement pathways to home ownership to support all whānau to achieve their housing aspirations,3
"we will introduce better accounting systems to allow civil and public service managers to make decisions on the basis of clearer benefits and costs,",2
- strengthen the law on competition.,3
d) a health funding commission to plan the transition to a new single-tier healthcare system.,4
"labour understands that the creation of wealth is a collective endeavour between workers, entrepreneurs, investors and government.",3
"the big would be financed by a mix of savings on other programmes (hundreds of millions remain unspent each year), increasing the budget deficit by 0,5%, absorbing some of the overrun on personal tax receipts, and increasing vat by 1% if required.",4
and thank goodness howard and costello had the courage to do it.,2
our intelligence services remain fragmented and lack coordination.,5
question time in the dail: the way the government is held to account in the dail will be transformed and strengthened and backbench tds will be given a greater role in the process.,1
"beyond then, we will maintain the drive to keep the number as low as possible.",6
"although the improved roads promote the economy on the one hand,",3
(ii) seed capital to establish small or micro enterprises subject to a well-formed business plan;,3
"to achieve this we pledge … not just to listen, but truly to hear;",2
develop robust data collection systems in general practice.,2
we applaud president bush and the republican congress for their leadership and moral clarity in making the inclusion of all of the world's poor in an expanding circle of development - and opportunity - one of the top priorities of u.s. international policy.,0
"fianna fáil recognises the value of an independent, strong, vibrant broadcasting sector in ireland.",4
"we will ensure that all adults on approved courses or training have access to financial support, either through their individual learning accounts or from their employer using our new remissible training levy.",3
even though the children of the majority will never have a chance to attend these exclusive fee-paying schools.,4
"labour will commit to effective un peacekeeping, including support for a un emergency peace service.",0
kap is obliged to address an asylum seeker policy.,5
the employment contracts act has been used to attack the wages and conditions of workers.,6
"in recent years, they have been carrying the burden of budgetary restraint more than any other americans through cuts in their pay, health benefits, and retirement plans.",6
the rotorua and mt maunganui programmes are specifically for maori,6
encourage gps and other community clinicians to work in disadvantaged areas though our patient premium.,4
structural adjustment for river communities,4
"it's good for people, the environment",4
remove unnecessary restrictions on industrial action.,6
"this review will also take account of the climate emergency,",4
"a more federal system will provide for a variety of sites of power, and therefore allow more people to take part in the process of government.",2
"achieving intergenerational change is an over-arching, whole-of-government approach that will include a suite of activity to strengthen the family violence system, and build on existing initiatives that are making a real impact in communities.",5
developers will face new ‘use it or lose it’ taxes on stalled housing developments.,3
we support a major reduction in the corporate tax rate so that american companies stay competitive with their foreign counterparts and american jobs can remain in this country.,3
"the world and the united states look forward to elections this year in afghanistan and stand with the afghan people as partners in their quest for peace and prosperity, stability, and democracy.",1
"in the interests of energy security alone, the prospect of home-grown shale gas is an enormous opportunity it would be irresponsible to ignore.",3
"an efficient hospital means faster access to tests and beds, and patients getting back home as soon as they are ready.",4
we will continue to fund:-» sign language facilitators to work with families of newly identified deaf children aged 0-5.,4
"with a focus on key, progressive and most beneficial trading partners.",0
"an ageing population, growing health inequality among many groups, as well as locations of disadvantage, all mean that australia requires new approaches to care.",4
the policy will also be an important piece in the jigsaw puzzle of support for young families.,5
"just a small fraction of these initiatives will save billions of dollars in the near future without sacrificing consumer protections, the environment, workplace safety, or health.",2
"regional growth derives from entrepreneurship, knowledge, networks and innovation.",3
we will work across government departments for a coordinated approach.,2
promote public ownership in renewable energy infrastructure.,3
"our great barrier reef and our food producing land shouldn’t be subjected to any new coal or gas mines or expansions when we have abundant clean energy that is reliable, creates more jobs and won’t worsen global warming.",4
develop doc’s core capacity.,4
we are committed to providing the best possible educational opportunity for all our children and young people.,4
introduce binding human rights-proofing on all legislation.,1
it is unacceptable that the pass rates are continuously lowered by the ministry of basic education.,4
we are continuing to work to hold employers accountable for whom they hire.,6
we will pay hospitals for the number of patients they treat rather than giving block grants (money follows the patient) which will increase productivity by up to 10%.,2
and reduce waiting times.,4
provide up to €1m of funding to each local authority.,3
human rights provide vital protections for everyone in northern ireland.,1
a solvent acc: turn around acc's financial performance so it runs surpluses and reduces its unfunded liabilities.,4
we will also establish a specific sports bidding entity to facilitate bidding for events across all sporting organisations in partnership with fáilte ireland and sport ireland.,3
the indivisible nature of the task of justice and the mobilising power of solidarity.,0
"job support funding provides support funds for disabled people going into, and already in, employment to cover costs such as new zealand sign language interpreters and electronic note-taking.",6
tackled kauri dieback with a $21.6m programme of track and facility upgrades to prevent the spread of the disease,4
reducing our overall energy demand from buildings and homes.,3
"so we will introduce a new law that will pardon those people, and right these wrongs.",4
"the centre’s mission will be to provide research-based understanding of the chemical, pedological, biological, engineering and socioeconomic needs of the agri-food industry (including the artisan food sector) allied to the sustainable rural economy and the protection of ireland’s rural environment.",3
 support the construction of more sustainable generation capacity as the way to reduce domestic electricity prices;,3
the labour party believes that the most important needs of our society should not be left solely to the market to provide.,4
"junk lawsuits add at least $60 billion to health care costs in america because doctors are forced to practice defensive medicine, ordering extensive, unnecessary, and expensive tests and procedures to keep trial lawyers at bay.",3
"we will aim to ensure access to transitional housing for returning citizens,",4
"they have a strong culture of innovation, offer diverse employment options, and attract the skills and talent needed to build successful businesses.",3
"meanwhile, as well as having given record funding increases to government schools, we’ve also been very successful in lifting standards",4
"this is a task we must do in partnership with other nations, not just on our own.",0
we will monitor the application by local authorities of the,2
democrats will continue to support president obama's generation indigenous initiative that has made important strides in promoting new investments and increased engagement with american indian youth,4
"• lower dividend requirements (establishing digital capacity,",3
these placements should be tailored for those with disabilities or mental health problems,4
"in government, fianna fáil has built up one of the best development aid programmes in the world.",0
prioritise the delivery of metro north.,3
supported legislation which transferred guardianship of te reo māori to iwi,5
labour is committed to maintaining the political impartiality of the civil service.,2
· computerised finger print and dna records,5
support for elementary and secondary education has had the largest increase in any single presidential term since the 1960s - an increase of nearly 50 percent since 2001.,4
