text,label
"– a Rural Community Safety Plan to provide resources for crime prevention initiatives in communities with less that 100, 000 residents.",5
"Parole must be a privilege to be earned, not a right to be demanded.",5
Using the large profits generated by the Canada Mortgage and Housing Corporation to underwrite low-interest mortgages for affordable housing and requiring the CMHC to change its mandate to make it easier for community-based housing organizations to get funding.,4
and establishes new policies for private research efforts to ensure that they are in the best interests of family farmers and consumers;,3
"There will be federal support for R&D to develop climate- friendly, non-toxic alternatives.",4
"As the price on carbon emissions increases from $10 to $40 per tonne, the tax cuts will increase as well.",3
"Regional development policies are an important part of any comprehensive strategy to assist the regions of Canada to meet the opportunities of the new global economy, and a Conservative government will make them more effective.",2
Any costs will be offset by rationalizing the Elections Canada bureaucracy.,2
Respond more effectively to public health emergencies.,4
"Insist the UN Security Council apply sanctions against any party that violates negotiated ceasefires or attacks civilians, humanitarian workers or peacekeepers and to interpret and enforce its mandate to the fullest extent possible.",0
And it will allow for improved “surge capacity” so that the public health system can better handle severe outbreaks.,4
Implement a Tools Tax Deduction of up to $500 for existing tradespeople that eliminates red tape for the self-employed and provides tax fairness for the employed.,3
"However, if we treat our environment like a business in liquidation, those resources and our economy will suffer.",3
"Introduce legislation modeled on the BC and Ontario laws requiring fixed election dates every four years, except when a government loses the confidence of the House (in which case an election would be held immediately, and the subsequent election would follow four years later).",1
"Renewed and increased support for the 300 Community Futures Development Corporations which provide, among other services, loans to small local businesses in rural and small communities throughout Canada.",3
"•Develop this coalition, embracing our differences and respecting our traditions, yet honoring a concept of Canada as the greater sum of strong parts;",5
That is precisely what the Liberal plan offers.,2
It was clear that Kyoto targets were only a small first step.,0
They refused to accept the recommendations of the Pay Equity Task Force that calls for proactive pay equity legislation to bring Canada in line with its national and international human rights obligations.,4
The Green Party of Canada understands that health is about more than “health care.”,4
"This software is generally available at little or no cost, making it very popular in the developing world.",3
That plan will guide a re-elected Liberal government.,3
That is why a Liberal government will maintain unwavering commitment to continued debt reduction.,3
It is all about our communities.,5
"* Instruct Finance Canada to complete a study sampling full-cost accounting of income trusts, including lost corporate revenues and personal income tax revenues from investors to determine a fair taxation rate on income trust incomes and dividends.",3
"If our families, communities, and businesses are to be safe and secure, those who commit crimes must be brought to justice.",5
Oppose any attempts to privatize prisons in Canada.,3
A Liberal government will help to seize this opportunity.,6
"A Conservative government will work with Canadians to address real environmental problems and develop a long-term vision for a healthy, sustainable environment as a trust for future generations.",4
"and keep pace with growth and development by addressing increased discharges from a higher population, intensive agricultural use, and new challenges such as nonpoint source contamination from the use of pharmaceuticals.",3
"Countries are taking action against some of the world’s most toxic chemicals, but Canada is lagging far behind.",0
Liberal lobbyists have accepted success or contingency fee arrangements where they don’t get paid unless they deliver the policy change their clients want.,2
We will promote the use of closed tank technologies.,3
Parents and police officers alike know that the last thing Canada needs is more drugs on our streets.,5
"In some instances, it has ignored its own reports for almost a decade, such as long-standing recommendations to cut health costs through bulk buying of prescription drugs, whose costs have soared under this Liberal government.",2
They put foreign and corporate business interests first.,3
We believe Canada should look after its people – beginning with our children – before investing in lower-priority measures like broad-brush tax cuts.,4
Canada is an increasingly urban nation.,2
Provide greater support to working families that need assistance in managing their consumer and household debt.,4
Learning – We have significantly improved access to post-secondary education – both colleges and universities – through a number of specific initiatives in the March budget.,4
•A belief that the best guarantors of the prosperity and well-being of the people of Canada are:,5
"Four years of inaction since September 11, 2001, have left the federal government ill- prepared to protect Canada’s national security.",5
"Deploy the Canada Corps, which will harness the expertise and idealism of Canadian civilians with a special emphasis on recruiting the energy of young people.",0
establish clear and measurable objectives;,4
and community-based programs for children-at-risk.,4
"Allowing people without status who already call Canada home the opportunity to apply for legal status, in the context of humanitarian and compassionate relaxation of the rules.",6
"Fund an independent drug therapy advisory service for doctors across Canada, to share best practices.",4
The Auditor General will be given the authority to examine the affairs of Crown Corporations and government-funded Foundations.,5
Establish a “dangerous offender” status for a third violent or sexual offence.,5
The MEANS program will be one more step in the Liberal government’s continuing effort to provide ways for our growing seniors population to maintain active and dignified lifestyles.,6
"In taking the lead on the Montreal Action Plan, a Liberal government will seek to strengthen the world’s resolve in addressing climate change,",0
"It took 1,500 years for human numbers on the planet to double to 400 million.",3
Move to make the UN Environment Programme (UNEP) a funded organization of the UN system from its current status where donations from member nations are voluntary.,4
They should be helping to build the country we want.,5
"In 1988, Canada was actually in the lead in hosting the first-ever international scientific conference on climate change, “Our Changing Atmosphere: Implications for Global Security.”",4
"Canada has a responsibility to future generations to protect our waters, lands, fish and wildlife.",5
These will be corrected.,4
We must rapidly establish “no- take” marine parks as a last chance to save our vast tracts of critically threatened and over- fished coastlines.,4
"To address the growing threat of climate change, it’s time we do the same for the health of our planet.",4
and encourages the increase of extensive farm practices to improve farm profitability and sustainability;,6
Open the doors to employed Canadians who take leaves from their jobs to participate.,3
"Re-investing in a stable, long-term federal grant system to make education and training affordable in every year of study,",4
and make the tax regime more progressive.,4
"Paul Martin and the Liberals have: Consistently supported trade agreements that permit corporations to overturn democratic decisions and that are increasingly opposed by governments of developing countries, despite their Liberal Red Book promise to renegotiate NAFTA.",3
Amending the Canada Pension Plan benefit formula to permit time spent caring for the elderly or people with disabilities to be credited when determining benefit entitlements.,4
"Placing a moratorium on all new genetically engineered crops, particularly wheat, to protect Canadian markets overseas and changing current regulations so that biotech corporations must prove new technology is environmentally safe before it is used.",4
b) Children with disabilities are twice as likely as other children to live in households that rely on social assistance as a main source of income;,6
f) Dedicate funding to the co-operative housing sector to enable more new affordable housing projects to proceed.,4
Make the employment of certified apprentices and journeypersons a condition in federal government construction contracts.,3
"As they increase, achieving our Kyoto target becomes increasingly difficult.",0
Canadians work hard at their jobs and within their communities because we know what it means to demand better from ourselves and for each other.,5
"Rural, industrial and resource communities are seeing plants and entire industries shutting down and workers forced into unemployment.",3
The generation and development of new scientific knowledge is pivotal to the growth and prosperity of the Canadian economy.,3
"We are in the midst of a cancer epidemic, and no one is willing to speak of it out loud.",4
"a) Moves towards regional food self-sufficiency across Canada,",6
A Liberal government will build upon our strong record of defending rights of Canadians.,1
Statistics Canada tracks time stress of Canadians and reports a steady increase in Canadians who report not having enough time in their lives to accomplish all required tasks.,6
But the New Deal is not just about financial transfers from the federal government.,2
* The conversion of the Disability Tax Credit (DTC) to a refundable credit as a first step in creating a national Basic Income program for working age adults with disabilities;,4
"In 2004–05, the Liberal government provided funding to more than 330 senior’s groups across the country under the New Horizons program to promote volunteer activities by and for seniors.",4
"The Green Party wants a vibrant bank and credit union system that charges reasonable rates, makes a reasonable profit and provides excellent service to customers and to the business community.",3
The RLSP will also allow Canadians to save for things they need before retirement.,3
All three are in fact contributing to the same national interest,5
"Over the last decade, Canada’s employment insurance program has become unfair, unresponsive and outdated.",6
"Recognize the contributions of Aboriginal veterans,",6
Establish monetary rewards for whistleblowers who expose wrongdoing or save taxpayers dollars.,2
Strengthening freedom of information and personal privacy laws and enacting effective whistleblower laws to protect public servants who shine light on wrongdoing and waste in government.,1
"This leaves a reasonable balance to finance other priority areas including, for example, further investments in health care, in learning, and in programs for Aboriginal Canadians.",4
The incidence of disability is particularly severe among Aboriginal Canadians.,6
"Since coming to office, Stephen Harper and the Conservatives have taken steps to help Canada compete in the world economy",3
and attract better and higher-paying jobs.,3
"To sustain our Arctic Sovereignty, Jack Layton and the New Democrats will:",0
"Close to 3. 6 million Canadians – almost 12 percent of the population – experience disability in some way because of their physical, psychological or health conditions.",6
The Green Party believes that GE organisms and “terminator” technologies come with health and environmental risks.,4
"In April 2003, the Auditor General reported that the federal government had lost track of some 36,000 people who were under deportation orders.",5
"Paul Martin and the Liberals have: Enacted the largest ever cuts to public health care, abandoned promises to reduce the patent length of prescription drugs and deleted a clause from the Canada Health Act that protected vital home care services from privatization.",3
"Despite Liberal promises of action, less than 20% of children aged 0-6 years find a place in a regulated, public child care facility – compared to Belgium (63%), Denmark (78%) and the U.K. (60%), as examples.",4
"The National Cancer Strategy will be supported by a new five-year investment of $300 million by the federal government and will have as key elements: – $125 million to support creation of the Terry Fox Research Institute in Vancouver, a new centre of excellence for cancer research.",4
"Re-starting a 10-year national housing program to build 200,000 affordable and co-op housing units (including homes for seniors, people with disabilities and students), renovate 100,000 existing units, and provide rent supplements to 40,000 low-income tenants, many of whom are single mothers who pay a large percentage of their income in rent.",4
The continuing priority of a Liberal government will be removal of these unfair and illegal duties and the repayment of duties collected.,3
Jack Layton and the NDP will develop a corps of trained second-language teachers and provide positions for them.,5
We will maintain it at $3 billion.,3
Canada’s coat of arms displays the words “They desire a better country.”,5
and invest in low emission technologies.,4
and make sure bail conditions are strictly enforced.,5
"c) Ensure that it is a criminal offence, made punishable as a mens rea offence, to kill a listed species, regardless of whether the offence occurred on federal or provincial land.",5
Questions have been raised about the nomination process in all parties.,2
"We are blessed with abundant resources, a skilled and educated workforce and a highly innovative corporate culture.",5
"Work with the geothermal energy industry and the oil industry (for their drilling expertise) in a well-funded R & D program to develop Enhanced Geothermal Systems (EGS),",3
Our approach to Canada’s security and defence needs to reflect this altered reality.,0
The Green Party supports the goals and ideals of Free/Libre Open Source Software (FLOSS) and believes that Canada's competitiveness in global information technology (IT) will be greatly enhanced by strongly supporting FLOSS.,3
"The Green Party believes that we must foster a Green, low-carbon tourism industry and market it responsibly throughout the world.",4
Initiate an audit of federal contaminated waste sites to determine potential health risks and clean-up costs.,4
"The Plan covers the world’s largest freshwater ecosystem – the Great Lakes-St. Lawrence River basin – as well as other key waterways under stress, including the Lake Winnipeg watershed.",4
It is a matter of training more doctors,4
"In 1989, the old-line political parties voted unanimously to end child poverty in Canada by the year 2000.",4
The program will be modelled on the highly successful New Horizons for Seniors program.,4
Paul Martin was instrumental in pushing for a successful international campaign to ease the crippling debt burden of some of the world’s poorest countries.,0
"Promote R&D – A Liberal government will increase support for R&D on clean energy sources generally, and particularly for wind power.",3
* End the targeting by Canada Customs of LGBT bookstores and other LGBT businesses.,4
"The Green Shift, in year one, will increase the cost of natural gas for that household from $57 to $66.50 per year or $4.75-$5.54 per month.",4
"Our response is to strengthen the public system, not abandon it and not dilute it.",4
"If anything, this commitment has been ignored by Canada even more than the obligation to reduce emissions.",0
A Liberal government will work with provinces and territories to restart the process of expanding the public system on a national basis.,4
Open up the bidding process for government advertising and public opinion contracts to prevent insider firms from monopolizing government business.,2
"Increase support for provincial and territorial health initiatives, including the Cancer Control System.",4
"That action, of blocking out our proudest history as we face the brave new world of “Fortress America” was more than merely ironic.",0
"Even with this problem clearly defined, Paul Martin and the Liberals chose instead to hand out $10 billion in tax cuts to corporations and multinationals, rather than invest a portion of it in the next generation of Canadian workers who,",4
"And the prosperity that is shared among Canada’s provinces and territories through our constitutional commitment to Equalization reflects our values, but also adds stability through good times and bad.",1
"Work with the building and other trades, in collaboration with provincial governments, to set Canada-wide standards for apprenticeship entrance requirements, curriculum and recognition requirements.",2
"and transfers to other levels of government for health, social programs, equalization, and municipal infrastructure.",2
A Conservative government led by Stephen Harper will: Direct the Auditor General to audit all federal granting programs and recommend changes to reduce waste and fraud.,2
"Canada’s level of respect and influence in the world is strangely measured both by how well we work with the United States, as well as by, simultaneously, how well we hold our course if different from that of the White House.",0
"To save our gravely depleted fish stocks, something must go: either the high-yield fishing technology or the majority of the licenses to fish.",4
– A Liberal government will invest $3.5 billion over this fiscal year and the next five to implement partnership agreements focusing on six priority areas – apprenticeship; literacy and essential skills; workplace skills development; enhanced workforce participation of Aboriginal people; labour market integration of immigrants; and enhanced workforce participation of persons with disabilities and other under-represented groups.,3
"What can be done to support families in need, and the strength of the family as a social institution?",5
Walking and cycling.,3
"The focus must be on peaceful assistance to local and international organisations working to resolve conflict,",0
"If passed, this bill would arbitrarily restrict and censor publicly-supported artistic works.",1
"The Liberal plan for early learning and child care (see next page), for instance, will provide many Aboriginal parents with greater employment flexibility while ensuring that their children receive quality care and education in early life.",4
Business groups understand the economic opportunity that pricing carbon represents.,3
A re-elected government will: Introduce amendments to the Arctic Waters Pollution Prevention Act to extend our jurisdiction over polluting vessels to the edge of Canada's 200 mile exclusive economic zone.,0
Encourage the Canadian government to press for a mutually agreed upon honest broker to engage in bi-literal and multi-lateral peace talks involving Palestinians and Israelis.,0
"A Conservative government will uphold funding of innovation, technology, and research through independent granting councils.",3
2012: 115 MT reduction (29% below today),4
"As Auditor General Sheila Fraser has revealed, Liberal-friendly advertising firms made off with $100 million in taxpayers’ money in bogus commissions on the so-called “Sponsorship” program.",2
"– the United States remains legally obligated to revoke the tariffs and refund, with interest, all duties collected, totalling more than $5 billion.",3
"And in July 2005, Canada signed an important international protocol to the Convention on Cybercrime, which encourages greater cooperation to fight racism and hate-motivated crimes committed through the Internet.",0
Work with provinces to eliminate the provincial claw-back of much needed Child Supplement Benefits for families receiving social assistance.,2
all levels of government must ensure the competitiveness of the energy and mining sectors.,3
"Require transparency and accountability by provinces and territories on their compliance with and enforcement of the principles of the Canada Health Act, including reporting public and not-for-profit delivery versus private delivery.",3
"Augment the government’s measurement of “progress” (our Gross Domestic Product-GDP) with a Genuine Progress Indicator - a Canadian index of well-being (that annually measures how well we are doing on quality of life indicators, including eliminating poverty. (See economy section.)",3
"Sadly, Stephen Harper - who as Prime Minister has referred to what he terms “so-called greenhouse gases”- has refused to take on the challenge of climate change.",4
Federal insurance will no longer cover the risk of nuclear accidents.,3
The least expensive energy alternative for Canada is investment in enhanced energy productivity through energy efficiency and conserving energy.,3
Green Party MPs will: Ensure that Canadian Overseas development assistance is focused on meeting the needs of women and girls.,4
All Forest Stewardship Council (SFC) certified companies to get a 5-year tax break.,4
Quebec provides the exceptional example.,2
where they can get more information;,4
"Green Party MPs will: Re-align our defence spending to increase our capacity to deliver disaster assistance (e.g. through the DART—Disaster Assistance Rapid Response Team) and our contributions to UN peacekeeping forces and missions,",0
– both in domestic policy and in international trade negotiations.,3
One million patients are on waiting lists for care.,4
"Ensuring women have access to safe, therapeutic abortion services.",5
"Offer people the mobility they need to find work, shelter and other necessities through free transit passes for those on income assistance.",3
The U.S. has formally agreed to consult with Canada before any action to deport holders of Canadian passports to third countries.,0
"Literacy, health and fitness, housework, family time, public infrastructure, cultural institutions, community volunteerism, water and air quality, forests, farmland, wetlands and employment are all measured by the GPI.",3
"and that Canada is better able to play an active role in keeping the peace, improving lives and contributing to the institutions upon which democracy and freedom can take root, grow and thrive.",0
support the development of a domestic market and domestic R&D and component production.,3
A Conservative government will introduce a family support policy that gives parents true choice in child care.,4
"to build up restorative justice opportunities,",5
To renew this “national dream” today requires a complete overhaul of our rail system for both passenger and freight.,5
and increase enforcement efforts within the two hundred mile limit to protect our fish stocks from unsustainable harvesting practices of international fishers.,3
Eliminated the deficit in 1997-98 making Canada deficit-free for the first time in three decades. Paid down $52.3 billion of debt by 2002-03.,3
Liberals believe in a patient-centred philosophy and will work with provinces and territories to create a Canada Health Care Guarantee based on a strengthened foundation of the five existing principles of the Canada Health Act;,4
A Liberal government remains committed to providing the resources necessary to transform Canada’s military.,0
"By enacting these tough rules, Canada could help create a North American market of almost 80 million people for cleaner cars.",3
"These benefits will not only mitigate the impact of a carbon tax on low- income Canadians, they will help lift them out of poverty and better enable them to contribute to our society.",5
Increase pressure on the Sudanese government to achieve a ceasefire and no-fly zone over Darfur to stop the bombing and killing and enable safe delivery of aid.,0
A Liberal government will choose to invest in our children.,6
Participants repay the loans through their deferred energy cost savings.,3
Countries that improve their energy efficiency and reduce their demand for fossil fuels by utilizing renewable sources of energy will be the least negatively impacted by a future energy crunch.,3
"- Most votes in the House of Commons are now free votes, in which MPs can represent the views of their constituents as they see fit.",1
But only about one in five of the two million young children in Canada have access to a regulated early learning and child-care space.,4
"Under the free software business model, vendors may charge a fee for distribution and offer paid support and customization services.",3
"Such a larger regional peace conference should include Pakistan, Iran, Turkmenistan, Uzbekistan, Tajikistan, representatives of various tribal leaders in the autonomous regions of northern Pakistan and China with the further participation of Russia and India.",0
We must begin to measure the results obtained for the infrastructure money spent.,3
"To illustrate one potential design among many, the WITB might be phased in at a rate of 30% of annual earnings in excess of $3, 000.",4
"Through the refugee class of immigration offer new hope to people fleeing persecution, violence and repression.",0
"Implement aggressive new efforts in education and training of First Nations children, youth and adults.",4
* Promote hemp and agricultural cellulose wood waste as sources of paper fibre to reduce the pressure on standing forests.,4
"Nurse practitioners are experts in community-based primary health care and prevention, bringing advanced training that allows them to carry out a broad range of health care services, including diagnosing, prescribing medications, ordering diagnostic tests and managing common acute and chronic illnesses.",4
"We will ensure that: - Evidence-based benchmarks for medically acceptable wait times, starting with cancer, heart, diagnostic imaging procedures, joint replacements, and sight restoration are established as soon as possible, as promised in the Health Accord.",4
"Jack Layton has a different vision for young people in Canada – one where their thirst for knowledge, achievement and growth is met by a forward-looking post-secondary education and training system that encourages access and participation.",4
"By 2003, federal funding commitments for early learning and child and care totaled over $3.4 billion.",4
– Working to end the clawback of military and RCMP pensions when pensioners receive CPP benefits.,4
Developing a national strategy to address the needs of urban Aboriginal people.,6
which are largely paid by Canadian farmers to multinational corporations.,6
"A Green government will match provincial and municipal investments designed to increase walking and cycling, with a baseline contribution of 25% of the total cost, rising to 50% where provinces pay bicycle allowances to their staff and equip all government buildings with cycling facilities, and where cities do likewise, having demonstrated progress in increasing kilometers of cycling lanes and trails, and established working policies to encourage smart growth and prevent sprawl.",3
Work with the solar industry to establish a goal for Canada to install 25 GW of solar PV by 2040.,3
"Our commitment to stable, long-term predictable funding on health entails Canadians receiving timely access to a physician or other appropriate health care practitioner, including emergency care whenever needed.",4
"and establishing compatible-use buffer zones around national parks for the maintenance of natural biological diversity and ecosystem health; and,",4
"Above all, we want and expect our dollars to be spent legally.",2
Strict monitoring of high-risk individuals.,5
It will significantly reduce wait times for seniors and hospital patients.,3
How will this produce the tangible results Canadians want?,4
"Over the past decade, the Liberal government rebuilt the foundations of Canada’s innovation capacity, investing $13 billion to elevate the nation’s university and hospital research capability to world-class standard and to build up Canada’s innovation system.",3
Now they are promising it again.,3
and gradually reduce the small business rate to 11 percent over five years.,3
"Moving to a national plan would be good for individuals, businesses and our national economy.",3
A Conservative government led by Stephen Harper will appoint only elected Senators to the Senate.,1
"They want to see politicians fighting for medicare, not fighting overmedicare.",4
* Ban bottom-trawling in domestic waters.,4
"Support rules-based trading systems like NAFTA and the WTO to promote free and fair trade, especially where the trading partners are unequal in size.",3
A Conservative government will also propose further reforms to make the Senate an independent and democratic body for all regions.,2
The playing field is not level; far from it.,3
Taxation and spending policies shape society by sending signals about which sectors of society governments think are important.,4
Family Leave Program – We will introduce a new program within the Employment Insurance framework to provide two months of benefits to care for a seriously-ill loved one.,4
But Canada cannot afford to have all its eggs in one basket.,0
What kind of Canada do we want in 2020? (and how do we get there from here?),2
Good progress is being made to broaden the scope of the successful Smart Borders initiative.,0
"CLEAN AIR: Our climate change plan is improving air quality across Canada, with associated benefits for health and quality of life.",4
"It is, in fact, even more than that.",4
It is not just an environmental issue.,4
We need to invest in positive opportunities for young people to say “yes” to.,4
"Recognize the success of the Scientific Research and Experimental Development (SR&ED) tax credit in spurring private investment in research and development,",3
"Yet, Canadians do care.",5
A Conservative government will: Implement the Information Commissioner’s recommendations for reform of the Access to Information Act.,1
Press urgently for global nuclear disarmament and the conversion of military industries in Canada and worldwide into peaceful and restorative industries.,0
Betting a few billion can make the rich very much richer indeed.,3
"improved energy productivity in large appliances,",3
"Support Canada’s farmers, fishers, and forestry workers.",6
Carbon conditionality clauses.,4
"Although it is a slow and long-term process, diplomatic efforts must be increased to improve domestic governance mechanisms and democratic institutions.",0
and regulations that protect and enhance water quality,4
"Invest $1.8 billion in the first year, and then increase this sum by $250 million a year over the following three years.",4
New coal-fired plants to capture and sequestrate 100% of emissions.,4
"As stewards of nine percent of the world’s renewable water, we are ethically bound to conserving it for this and future generations.",3
"It also creates high demand for high-tech consultancy, equipment and supplies.",3
* Eliminate bureaucratic barriers of misunderstanding and prejudice for HIV positive foreigners to visit Canada.,0
The Liberal Party understands both the challenge of climate change and the desire of all Canadians to be part of the solution.,5
Support spending $4 billion over ten years to clean up contaminated sites such as the Sydney tar ponds.,4
"It is essential that Canada clarify its rights and obligations with respect to the Arctic region with protection of people, wildlife and the fragile ecology in mind.",0
We need to unite the country behind a strategy for Canada’s long-term energy security.,5
"So the emergence of new economic giants like China, India and Brazil starkly emphasizes the need for the world to come to grips with the challenge of making economic development sustainable.",3
"As John F. Kennedy said of the Canada-U.S. relationship, “Geography has made us neighbours; history has made us friends.”",0
"Enact import controls on bulk ephedrine and pseudoephedrine,",5
"After watching many pension plans lose value on the stock market and with many pension plans under funded as a result of stock-induced contribution holidays and corporate greed, many workers are increasingly concerned about their retirement security.",6
"Canada ranks bronze on childhood poverty, with a rate almost six times that of Denmark!”The Conference Board of Canada, 2005.",6
We will reverse the funding cuts of the Harper government for the exchange of artists and the performance of Canadian arts abroad as they are a vital aspect of effective diplomacy and artistic expression.,4
"Likewise, because there is already a tax on diesel and aviation fuel of four cents per litre, the price on these fuels will see no increase in the first year.",4
The SPP has many profound differences from the EU model.,0
"Meeting these targets will take time and dedicated commitment, both from Aboriginal communities and governments.",2
"Green Party MPs will: Increase funding for and promote the use of restorative justice programs for first time non-violent offenders, in which wrongdoers make reparation to victims and their community.",5
A Liberal government’s commitment to equality of opportunity applies to all Canadians.,4
We will work to ensure that Canadian companies also receive increased access to investment opportunities abroad.,3
"A Conservative government will: Accept the targets agreed upon at the recent Meeting of First Ministers and National Aboriginal Leaders, and work with first ministers and national aboriginal leaders on achieving these targets.",2
"The Gross Domestic Product (GDP) – our national bottom-line – is a measure of money changing hands without regard to whether we are reducing social inequalities, advancing sustainability or safeguarding our natural capital of primary resources such as wild fish populations, natural forests and fertile soils.",3
"Protecting pensioners and shareholders by limiting the tax deductibility of corporate executive salaries to $300,000 and requiring that stock options be fully expensed in corporate accounting.",4
The upbeat mood has only intensified in the ensuing years.,3
"We believe that the government must take the lead in educating the public about end of life issues, including the limits to artificial life support systems, surgical operations and chemical therapies to extend life and postpone the inevitable transition from life.",5
30% below 1990 by 2020 = 425 MT = 47% below today’s 800 MT,4
"Support innovative initiatives developed in consultation with provinces, territories and stakeholder groups.",2
"To be most effective, these should be provided in a community-based effort to promote healthy, strong and respected neighbourhoods and individuals.",4
"A complementary initiative is the Green Municipal Funds, endowed with $550million from the Liberal government and managed by the Federation of Canadian Municipalities.",2
"Make appointments on merit, not on political connections.",2
"This stigma is the significant barrier to delivery of effective, non-judgmental prevention and treatment programs.",4
Green Party MPs will: Create a separate federal Department of Tourism to coordinate all aspects of tourism.,4
Many Canadians support restorative sentencing which promotes a sense of responsibility in the offender and secures amends for the victims of crime.,5
"Provide $10 million per year for victim assistance, including support for victim appearances at parole hearings.",5
"In addition to this ambitious mission, Canada has been providing expertise and direct assistance in other areas of conflict, notably in Haiti and in the Darfur region of Sudan.",0
The proposal has been well received.,0
Improved the tax environment for small and medium businesses and entrepreneurs by: – Ramping up the maximum contribution rates for RRSPs and eliminating the foreign property restriction;,3
This program would serve as a catalyst for an interprovincial program to cover all workers.,6
- Work with permanent provincial international trade offices to promote and develop trade opportunities.,3
Jack Layton and his team of New Democrats will: Reduce the oil spill response times in the Arctic by completing a response gap analysis and investing in federal and private sector capacity speed up response times.,4
"the $1 billion AMP Fund that will stimulate green manufacturing,",4
Accessible and affordable child care and early learning are also smart investments in our economy.,4
"Canada’s energy and mineral endowment is one of our greatest competitive advantages, and becoming more so as China, India and others multiply global demand.",3
Ensure Canadian development assistance focuses on poverty alleviation and that priorities are determined in collaboration with those living in poverty and their legitimate representatives.,0
Aboriginal employment levels to equal those of non-Aboriginals.,4
"Canadians expect and deserve a health care system that ensures timely access to health services for all Canadians, regardless of their ability to pay.",4
Settle on a compensation formula for public health emergencies to avoid unseemly squabbles over money while patients are still at risk.,4
"and protect consumers and children from unsafe imported goods, including toys and food.",3
Industry groups are lobbying the government to water down the term “toxic” in the Act.,4
and enhance federal film incentives to encourage film and television production.,4
The old adage “an ounce of prevention is worth a pound of cure” was never more apropos.,4
This will bring federal support for indirect costs to a target level equal to 40% of direct federal research funding.,4
It’s time to put our values into action.,5
- Safe storage laws.,5
"Accepting responsibility for efficient resolution of claimsby respecting the 1998 Joint Task Force report that recommends an independent, effective system to resolve land claim disputes.",1
but it appears at every level that something is wrong within the RCMP’s governance and over-sight.,2
The resulting stress and fatigue can often reach the point where caregivers become care receivers themselves.,6
"At the same time, appropriate drug therapy can improve overall health and reduce unnecessary use of hospitals and other expensive acute care resources.",4
"* Establish a Canadian Sports Spending Accountability Act, to ensure the effective long-term use of taxpayers dollars provided to high performance sports programs.",3
We will continue to stand up for Canada's national interests as a credible competitor,3
* Vigorously oppose the permitting of any new uranium mines and notify current uranium- permit holders of plans to phase out this industry in Canada and any exports.,4
"reducing income taxes on lower income Canadians,",4
and a community economic diversification strategy.,2
"It is neither safe, nor clean, nor economical.",3
Taxes should be “smart. ”,3
and temper the unchecked exploitation of our resources.,4
Jack Layton and the New Democrats will: Reverse the Liberal and Conservative giveaways.,3
"Adopt a community-based, co-management approach to maintain fish resources",3
"Assuring the implementation of effective international initiatives for adaptation to the impacts of climate change,",0
This has made major purchases more affordable for consumers and encouraged investment by business to enhance competitiveness.,3
"undertaking Defence efforts to strengthen security and stability,",0
"Given that this fiscal year is now three-quarters complete, we have reduced the Contingency Reserve for 2005–06 to $2. 5 billion.",3
"Fully phasing in over four years a tax shifting regime to transform incentive, subsidy and investment programs to focus upon green and co-generated energy, including wind power, solar energy, tidal power, biofuels, and energy efficiency as well as transitional technologies such as combined heat-and-power and community energy systems, rather than those that contribute to climate change such as fossil fuels or that produce toxic residue such as nuclear power.",4
"Inefficient appliances and light bulbs to be phased out, some by 2010.",3
Negotiate changes to NAFTA’s dispute resolution mechanisms so Canadian interests are respected—including through the application of international law rather than US law in anti-dumping and subsidy disputes.,3
It does not consider other criteria that are essential to developing a just and sustainable society.,3
"c) Strengthening the Plant Protection and Health of Animals Programs with measures to ensure the integrity of farm food products; and,",6
We recognize and celebrate the unique role and responsibilities of the Quebec National Assembly.,2
A Conservative government will: Create an independent Parliamentary Budget Authority to provide objective analysis directly to Parliament about the state of the nation’s finances and trends in the national economy.,1
"At the same time, we need to ensure the produce and products that feed Canadians as well as people around the globe are safe, nutritious and environmentally sound.",3
Ensure that bail determinations for those accused of violent crime include actual posting of bail.,5
"Invest in the fundamental drivers of economic performance – human skills, research and its commercial application, public infrastructure, and competitive taxes.",3
Introduce fines of up to $10 million – $15 million for repeat offenders – for companies that abuse their dominant market position.,3
and require that the improved version of such legislation be the version put to Parliament for vote.,1
“The time is past to debate the impact of climate change.,4
"They include companies in mining, manufacturing, oil, gas, and thermal electricity.",4
"A Liberal government will replenish the Border Infrastructure Fund and will continue to co-operate with governments, shippers and stakeholders on both sides of the border to plan the long-term investments needed to keep trade flowing freely.",3
"Change the Canada Revenue Act to allow arts and culture workers to benefit from a tax averaging plan that will take into account the fact that lean years often precede and follow the good year when a show is produced, a book is published and a grant or a prize is won.",4
"Diamond mines, oil and gas exploration and the potential Mackenzie gas pipeline all threaten to change the way of life for indigenous peoples forever.",5
Liberals are committed to the development of every region of Canada.,2
"as an alternative to the US-dominated bodies of NATO and NORAD, particularly in light of NATO’s refusal to renounce the first use of nuclear weapons and the likely location of Star Wars-NMD coordination at NORAD headquarters.",0
"Ensure that consumers’ concerns are heard by requiring federally regulated agencies such as banks, telephone companies and cable corporations to fund citizen oversight committees to monitor fees, rates and regulatory decisions as part of the formal regulatory and rate-setting process.",1
Solar hot water and pre-wiring for solar photo voltaic (PV) to be mandatory in the Building Code;,3
"We will make the immigration system more proactive and in doing so, will welcome about 16, 000 foreign students and resident workers annually by 2007.",2
"Sectors requiring immediate attention include agriculture, forestry, fishing and tourism.",4
"Ultimately, it does not produce governments that reflect the diversity of people in Canada,",5
