text,label
* develop a taxation rate for marijuana similar to that of tobacco.,3
cut pollution,4
"for higher income canadians, the amount of the gli is merely taxed back in whole.",3
and health professionals need to be acknowledged and respected.,6
its value as a carbon reservoir will far outweigh short-term economic gains.,4
we will ensure that the federal government is bearing a fair share of the cost of publicly provided health care.,4
supporting improvements in via rail’s passenger rail system with a long-term objective of high-speed rail in the quebec city to windsor corridor and other corridors where it can be cost-effective.,3
"adequate housing also fosters stability in all aspects of life, particularly in school and work performance.",4
"more law enforcement– a liberal government will provide $315 million over five years for: – an rcmp advanced community safety and rapid enforcement team, providing 250 additional officers to meet immediate policing needs related to guns and gang activity, as well as organized crime and drug trafficking;",5
a conservative government led by stephen harper will: support the appointment of a chief public health officer and the creation of the canada public health agency.,4
"work with the provinces and territories to encourage research and develop strategies to minimize the effects of climate change on communities, vegetation and wildlife.",4
"we are investing in rural and local community infrastructure through a variety of infrastructure programs, substantially augmented by new funds for all municipalities through the $5billion “gas tax” transfer and 100% gst rebate.",3
"around the world organizations like europe’s organization for security and co-operation are emerging that recognize the links between human rights, development and security.",0
it is also the right thing to do.,4
"to guide the use of any possible unplanned surplus funds in future years, the martin government introduced new legislation in the last parliament which provides that a budget surplus in excess of the $3 billion contingency reserve (which if not needed is used to pay down debt) will be divided in equal thirds among personal tax cuts, new investment, and further debt repayment.",3
"recognize the contributions of aboriginal veterans,",6
"our green shift will stimulate our economy, increasing its competitiveness",3
agriculture has already experienced the harmful impact of ge crops.,6
"likewise, because there is already a tax on diesel and aviation fuel of four cents per litre, the tax on these fuels will see no increase in the first year.",4
"a conservative government will: support the official languages act, ensuring that english and french have equality of status and equal rights and privileges as to their use in all institutions of the parliament and government of canada.",2
dealing with unplanned surpluses: a liberal government will be committed to posting balanced budgets or better.,3
6% below 1990 by 2012 = 570 mt = 29% below today’s 800 mt,4
"canada thus developed a unique vision and a unique social blueprint, and by welcoming successive waves of immigrants to our plural society, paved the way for the multicultural canada of today.",5
"according to a 2004 survey conducted in five countries, 17% of canadian respondents said they had gone without the care they needed in the previous year because of cost.",4
"improve our aid effectiveness by strengthening the partnership with civil society, both in canada and overseas.",0
and by promoting of domestic competition and liberalized international trade.,3
revamping the mandate of the business development bank of canada to support community economic development and by changing legislation to help democratic financial institutions like credit unions and caisses-populaires increase their market share.,2
"while the creation of the commission was authorized by the federal accountability act brought in by the current government, the previous parliament blocked the appointment of several distinguished canadians from sitting on the commission.",2
* establish and fund a special program to provide grants to non-profit societies setting up palliative care hospices.,4
agriculture – the government responded comprehensively to the extraordinary plight of canada’s farmers by providing a special $1 billion assistance package to those who have been hard hit by drought and the bse crisis.,6
"even along the windsor- quebec corridor, passenger rail is increasingly infrequent and outmoded.",3
* implement the recommendations of conservation scientists for effective action to preserve:,4
"working with like-minded countries throughout the world to negotiate a fair trade agreement that respects existing environmental, social and labour treaties.",3
"a) a moratorium on new open-ocean net-pen salmon farms and a phase-out of existing farms within 10 years; and,",4
"however, in early 1999, a social union framework agreement (sufa) was reached on principles regarding the creation of joint initiatives.",2
"the nobel prize awarded to lester b. pearson, and in a position of pride in the lobby of the foreign affairs headquarters, was, on february 23, 2007, physically screened off to allow a photo op of former foreign minister peter mackay, with his us counter part condeleeza rica and their mexican colleague.",0
– giving young aboriginal canadians the chance to realize their potential will be the foundation for everything else we do.,4
"little wonder then, that after years of international negotiations, the current government of canada opposes the un declaration on the rights of indigenous peoples.",1
the flow of insurgents across the border with pakistan together with the threat of afghan/nato/isaf intrusion into northern pakistan creates a dangerous risk of a larger regional war.,0
the commission will be a focal point for collaboration on mental health and mental illness to help inform development of sound mental health policies.,4
"our trade relationship with the united states is the world’s largest, making canada’s economic performance closely linked with that of the us.",3
"working to re-establish canadian legislators’ primacy to enact national and provincial policies, which has been eroded in recent years by trade deals like nafta and the wto.",0
"in our first term, we reduced the small business tax rate to 11 per cent, raised the eligibility threshold for the small business income tax rate to $400,000 and raised the lifetime capital gains exemption for small business owners to $750,000.",3
"in sweden, it has been projected that carbon dioxide emissions were reduced in 2000 by 20-25 per cent more than would have been the case through other policies.",4
"as canada approaches other important historical milestones, such as the 400th anniversary of our first english settlement in cupids, newfoundland and labrador in 2010, the 200th anniversary of the war of 1812 and the 150th anniversary of confederation in 2017, a conservative government will act to ensure that these occasions achieve the national recognition they deserve.",5
"in current circumstances, we don’t support further spending on tax cuts.",3
"we can reap better economic, environmental and social benefits from our forests.",3
* forgive 50% of a student’s loan when they complete a degree or certificate program,4
we are in the best financial position of any country in the g7.,5
"recent studies show that a growing number of canadians are not taking their full vacation or any vacation at all, and are working more unpaid overtime.",6
and increase enforcement efforts within the two hundred mile limit to protect our fish stocks from unsustainable harvesting practices of international fishers.,3
"it will enable our military to assume a bigger role in bringing peace, security and democracy to troubled nations.",0
"in the economic update only nine months later, this estimate had ballooned to $13.4 billion.",2
"use of the greenhouse gas halocarbons cfcs, hfcs, pfcs and sf6 will be phased out by dates between 2012 and 2015.",4
liberals are committed to the development of every region of canada.,2
fossil fuel industries (146 mt) account for 20% of canada’s emissions.,4
protect children in the arts with minimum standards and trust fund rules for income earned by child performers.,6
take-home pay of canadians has been nearly stagnant for a decade.,3
among highlights of the economic record: canada has recorded the strongest growth in living standards among g-7 countries since 1997.,3
put strict measures in place for those who try crossing the canada/usa border with weapons.,0
"we will continue to make investments in life sciences, information and communications industries, and ocean technologies among other research sectors.",3
the green party believes improvement can be made immediately while recognizing that long term planning is essential if generations to come are to benefit.,3
"encouraging the bank of canada to promote a lower interest rate, which results in a more stable economy, a lower dollar and a better environment for key export industries and tourism.",3
"the green party will reduce taxes on things we all want, like income and employment, and we will increase taxes on things we do not want – things that harm people and our environment.",2
passed the canadian environmental assessment act in 1994 to improve public involvement in environmental assessments.,4
the green party understands the need for greater corporate accountability and the lack of legal provisions that allow civil actions against the big polluters in canada.,3
and create a federal framework for local and provincial carbon banks to encourage the purchase of local offsets.,4
"jack layton and the ndp know our country’s economic priority must be to put the needs of canadian families first, providing security for them in the months and years ahead.",4
"a liberal government will work with aboriginal leaders, the provinces and the territories to put in place the quality-of-life improvements that will enable: aboriginal high-school completion and post-secondary participation to equal that of non-aboriginals.",4
"under the harper government, the development priorities have shifted more than usual, and they were always influenced by non-poverty concerns, to strategic priorities.",0
"even with significant global ghg reductions to stabilize the climate, it will take decades, perhaps centuries, to arrest climate change.",4
the amounts in table 3 are six-year cost profiles of initiatives unveiled during the campaign through january 7 – whether in various campaign announcements or in this document.,3
"canadians know there are many things we can do together to improve our environment, our quality of life and our economic strength.",5
"working with provinces, territories and municipal leaders to enhance municipalities’ role in national affairs in respect of their contribution to our economic and cultural life.",2
"to help sole-support, single-income parents with the costs of caring for children under six years old, a re-elected conservative government will make the $100 per month per child universal child care benefit given to these parents tax free.",4
"vibrant communities are places where, as jane jacobs described, people know their neighbours, streets are safe and friendly, and volunteering for the public good is common, leading to feelings of affiliation, belonging, and empowerment.",5
the new waiting times reduction fund of $4 billion will be available to help provinces and territories eliminate the gap between current performance and appropriate waiting time targets.,2
the green party is also a practical party.,2
"existing coal–fired plants will be required to capture and sequester 25% of their emissions by 2015, 50% by 2025 and 85% by 2040.",4
"like a family’s mortgage or corporate debt, the key factor is the size of the debt relative to gdp or income.",3
review the operations of correctional service canada with a view to enhancing public safety.,5
"and the promotion and protection of international peace and security through participation in peacekeeping, peacemaking and humanitarian and environmental support operations.",0
"older people have so much to contribute, whether as volunteers or members of the paid workforce.",6
"a society where the suffering of children, grandparents and former spouses does not block the courts and enrich lawyers.",4
"stay positive, friendly, but firm.",0
the time to deal with them is now – and jack layton and the ndp will deliver on these issues in the next parliament.,4
sewer and water treatment facilities.,3
green party mps will: pass legislation granting the internet in canada the status of common carrier – prohibiting internet service providers from discriminating due to content while freeing them from liability for content transmitted through their systems.,1
"* pass laws, such as those in germany, requiring manufacturers to accept lifetime stewardship of all products, including packaging.",3
"for over ten years, paul martin and the liberals failed to fulfill that promise.",2
"this will make canada one of the most competitive tax jurisdictions in the world, attracting businesses that will be part of a sustainable, green, canadian economy.",5
"putting canada on track to be a global leader in new environmental technology by using the new crown corporation to establish innovation centres in solar, tidal, wind and geothermal power across canada, located near fossil fuel centres to ease in the economic transition to a sustainable economy, and by providing tax incentives for renewable energy businesses to locate in those areas.",3
this lack of national leadership on training is hurting canadian workers and our economy.,3
"as john f. kennedy said of the canada-u.s. relationship, “geography has made us neighbours; history has made us friends.”",0
we recognize that trade is an important component of a sustainable economy,3
"introduce new financial incentives for clean power, including from solar, wind, water, biomass and other renewable sources for electricity production and from industrial co-generation and small-scale, sustainable community facilities.",3
"invest in essential services – such as health care – based on the true cost of delivering these services in the north, rather than the liberal and conservative approach of using pan-canadian benchmarks that short-change northern people and communities.",4
can nuclear power meet our energy needs and be the solution to climate change?,4
"but too often, liberal foreign policy has compromised democratic principles to appease dictators, sometimes for the sake of narrow business interests.",1
the taliban benefits from and intends this self-perpetuating cycle of violence because their strategic time frame is much longer and their month-to-month operational costs substantially lower.,0
our goal is to ensure the full participation of all persons with disabilities in every aspect of life.,4
the federal government collects $32 million dollars for each cent that gasoline prices rise.,3
"many have been successfully applied in europe, where greens are elected at all political levels, including the european union and national parliaments.",0
"we can generate prosperity and interaction in the world in a sustainable manner that lets communities make decisions in their interests, protects our environment and raises living conditions in the developing world by promoting fair wages and working conditions and small, community-based businesses.",3
"but first, we must recognize the scope of the challenges that we face.",5
"a canada where – thanks to adaptation, technology and supports – all canadians can live full lives with adequate opportunity, income, and economic security.",4
"implement the pledge to africa legislation immediately to send generic, affordable drugs to developing countries and support the fight against hiv/aids, tuberculosis and malaria.",0
"a conservative government led by stephen harper will address the backlog of outstanding deportation orders, putting priority on individuals with criminal records or connections to terrorist organizations or organized crime.",5
30% below 1990 by 2020 = 425 mt = 47% below today’s 800 mt,4
"after setting aside a contingency reserve of $3 billion each year, there is a balance of $28 billion.",3
replace statutory release (the law entitling a prisoner to parole after serving two-thirds of his sentence) with earned parole.,5
we will stop the tax giveaways that reward corporate polluters.,3
a liberal government will work with the provinces and territories to overcome the shortage of medical providers that exists in too many parts of canada – in part by increasing the number of medical spaces in universities and accelerating the qualification of new immigrants with medical credentials.,4
"but some crimes are not crimes of desperation, and we must vigorously respond to all violent crime and take action against the constant threat of organized crime.",5
in return for an equally binding commitment to better access and lower tuition fees – standards that will be monitored and enforced.,4
and it is canada’s entrepreneurs who will lead the way in the development of new technologies and products for the green economy.,3
– a national quality framework will be developed as the basis for guidelines and evidence based benchmarks for future programming.,3
* inform both companies and investors of the process to determine fair tax rates on income trusts.,3
"encourage innovation,",3
"– implementing transparent nomination and approval procedures for key government appointments, including to the supreme court, boards of crown corporations, and agencies.",1
"sharing half the federal gas tax with municipalities to support sustainable transportation with public transit, cycling and pedestrian infrastructure in urban areas and freight rail and rural roads in rural communities.",3
"green party solutions are rational because the green party, unlike other parties, understands the scientifically verified limits to growth set by the carrying capacity of our planet.",3
"this will result in fairer representation in parliament, fewer regional differences, and more women in elected office.",1
we will develop a children’s nutrition initiative to support and expand provincial and local programs that provide healthy meals to school children.,4
"implement a durable, comprehensive and fully-funded affordable housing strategy that meets canada’s international obligations,",4
a re-elected conservative government led by stephen harper will achieve its target of a 20 per cent reduction this year in reporting requirements for small businesses,2
and stand up for our economic interests.,3
"he’s ignored all-party, unanimous recommendations from house committees on scandal prevention.",2
much more still needs to be done.,2
the need for greater economic security for individual caregivers;,3
a conservative government will work to improve the economic and social conditions of all aboriginal canadians and their communities.,6
this meddling in provincial affairs has been done at the same time that ottawa has been neglecting its own core responsibilities – responsibilities that only a central government can fulfill.,2
demonstrate how economic prosperity and environmental sustainability can be united through innovative technology and smart regulation,3
expand the federal tax credit to include the cost of post-production.,4
and we will ensure that it benefits more families by phasing it out more slowly.,4
the federal government should apply the same ghg reduction goals to all its own operations.,4
fulfill our commitments for the provision of hiv/aids retroviral drugs to africa.,0
"twenty-five years ago, when canadians celebrated the international year of disabled persons, the liberal government of the day took a bold position in favour of equality rights and participation for canadians with disabilities.",4
establish a “dangerous offender” status for a third violent or sexual offence.,5
the green party will leave the old-line parties to fight for turf at the cutting edge of the status quo.,2
strengthening border controls and penalties for illegally importing guns into canada.,5
the key factors that determine the affordability of these commitments are the projected amounts of federal government revenue and expenditure over the next five years.,3
it is an ambitious international effort to ensure that 3 million people suffering from hiv/aids in poor countries receive urgently needed drug treatment by 2005.,0
we must rapidly establish “no- take” marine parks as a last chance to save our vast tracts of critically threatened and over- fished coastlines.,4
public libraries.,4
using the large profits generated by the canada mortgage and housing corporation to underwrite low-interest mortgages for affordable housing and requiring the cmhc to change its mandate to make it easier for community-based housing organizations to get funding.,4
a cheque for $100/month does not begin to address these needs.,2
"transformative technologies are those like biotech, information and communications technologies, and advanced and nano-scale materials, that have a vast range of applications and thereby influence the broad course of technical innovation and of society as a whole.",3
"this will make canada one of the most competitive jurisdictions in the world, attracting businesses that will be part of a sustainable, green, canadian economy.",5
and support to keep housing for those on low-incomes in decent repair through the residential rehabilitation assistance program (rrap).,4
"it’s time for a vision for canada based on innovation, enduring values, responsible finances and investing your tax dollars in things that matter.",3
peaceful protest is dangerously close to being criminalized.,5
– canada’s north is at a critical juncture.,3
and the education and training of aboriginal people whose skills are essential to resource development.,4
"this statement, entitled securing an open society, addresses threats to canadians whether from international terrorism,",0
we will continue to balance the budget and to provide a contingency reserve to protect against the unforeseen.,3
require all forest companies to pay a carbon tax based on carbon sources.,4
canadians should not have to rely on long waits in hospital emergency rooms for after-hours care.,4
public health emergencies (such as the sars outbreak) or other public emergencies such as last summer’s electricity blackout in ontario.,5
"b) water and waste treatment facilities (wwtf) fund to upgrade water treatment, sewage treatment and recycling facilities to make them efficient, safe and sustainable;",3
"– providing further support for current federally-funded family medicine initiatives, such as the family medicine interest group.",4
we must give life to existing recommendations by developing strategies to implement the recommendations of the report of the royal commission on aboriginal peoples and the 1983 penner report on indian self-government.,2
this will save money by reducing the costs related to stress and social impacts.,4
"a liberal government will eliminate the fee, cutting it immediately to $600, then to $300 after 12 months, and finally to zero within the next two budgets.",2
it is another vitally important element of our peace and nation-building objective.,0
"the canadian population is growing older – first, because our birth rate for the past three decades has been below replacement rate.",6
while recognizing that government must respond to those who require assistance and compassion;,4
canadians wait longer for access to critical surgery and specialist services.,4
we will increase administrative support so inspectors can spend more time on the floor and less time on paperwork.,3
anyone who commits these crimes should serve prison time.,5
"its objective and criteria are complementary to, but different from, those of the proposed family leave.",4
large final emitters will be subject to the carbon tax and cap and trade policies described above.,4
countries where greens have served in government are the countries creating new high-paying jobs,3
"the priorities of a liberal government begin with publicly funded, universally available health care.",4
4. create and support pan-canadian sector-based strategies.,3
"we will commit $2 billion over the next five years to highways and border infrasructure, reaching $600 million by 2010.",3
"offer scale-based rebates of up to $5,000 for the purchase of efficient vehicles,",3
green party mps will: protect the fundamental right to water for all canadians today and in future generations by amending the charter of rights and freedoms to enshrine the right of future canadians to an ecological heritage that includes breathable air and drinkable water.,1
* address smog-causing heat and pollution through solutions outlined in the climate change/kyoto sections of this document.,4
how many of us can live on this planet.,3
"and while living standards for seniors generally have improved, thanks largely to the old age security and guaranteed income supplement programs and the cpp,",6
a conservative government will increase the power of parliament and parliamentary committees to review the spending estimates of departments and hold ministers to account.,1
"below you will find practical and integrated measures that will make canada a safer place for raising your family, being active in your community, and being productive in your workplace.",5
free trade must be fair trade. ”,3
already the liberal government had worked successfully with the provinces and territories to develop the national child benefit in 1997.,2
canada’s biggest fiscal imbalance is the imbalance between municipal governments and everyone else.,2
"a re-elected conservative government led by stephen harper will implement legislation, obstructed and delayed in the previous parliament, which would prevent candidates for federal political office from taking out large private loans on non-commercial terms.",2
* require that all corporate pension plans be audited to ensure that they are adequately funded and properly managed and set a policy directive to take corrective action when they are not.,3
"our tough-on-crime approach has resulted in tougher penalties for serious drug crimes and drug-impaired driving, and better protections from gangs, dangerous offenders and sexual predators.",5
provinces and territories will have the flexibility to draw down these funds on a per capita basis.,2
"in addition, the liberals have gone on year-end spending binges allowing them to dispense political favours rather than engage in careful planning.",2
"wind is already making significant contributions in germany, in texas and in a rapidly growing number of locations around the world.",0
and encourage the governments of chad and the car to permit this.,0
"we will ensure that we acquire the ships, aircraft, vehicles and other equipment our forces need in a manner that ensures our troops have the best possible equipment and that taxpayers' dollars are prudently spent.",0
"in the fourth year, there will be total revenue of just over $15 billion within the green shift, all of which will be returned to canadians in new tax cuts.",3
"strengthening the canada health act to prohibit public money going to private, for-profit hospitals and responding to technological change by deeming diagnostics such as mris as medically necessary services, thus protecting them from privatization.",3
we commit to the introduction of this legislation at the earliest opportunity.,4
it is one important reason why we will make a major new investment in early learning and child care.,4
we know that the american market will always be critically important for canada.,3
this would be in addition to allocating an additional portion of the federal gasoline tax directly to the provinces for transfer to municipalities.,2
* demand that the operations of the canadian nuclear safety commission (cnsc) and aecl are transparent and at arms length from government and require the disclosure of the minutes of all meetings with aecl.,1
"the green party understands that forests are the foundation of complex ecological systems performing important services that purify our air and water, prevent floods and erosion and stabilize our climate.",4
reflecting changes in the workplace and helping women qualify for maternity benefits by extending coverage to dependent contract workers and eliminating the limits on maternity or parental leave that are based on use of sickness benefits.,4
* support multicultural communities by assisting cultural organizations to obtain charitable status.,5
43% comes from dairy and beef herds emitting methane; 40% from poor soil fertilization practices releasing n2o; and 15% from poor manure management from penned livestock herds.,4
"green tools to achieve this include firm legislative and regulatory measures that include firm time-lines, tax credits, direct grants and rebates and tax penalties and fines for non- compliance.",5
* promote and facilitate access to roots of empathy programme to every canadian child at some point in their elementary school years.,4
"it’s time we caught up by cleaning up canada’s dangerous toxic hot spots and taking a proactive, innovative approach to preventing toxic pollution.",4
"b) extending, in partnership with provinces, territories, and aboriginal peoples, canada’s network of land, freshwater and marine protected areas and linking them up with provincial and territorial protected areas wherever possible,",4
“revenue neutral” means that the federal government does not increase its revenues through a new tax.,3
the liberal party’s 12 years in power have featured one scandal after another.,2
– establishing a forum with film distributors to agree on targets and a strategy to screen and distribute domestic films in canada.,4
"we will register dangerous criminals, not duck hunters.",5
and introduce amendments to canada’s bankruptcy laws to put the economic interests of workers first.,6
allow annual immigration levels to rise to the equivalent of 1% of the population.,5
"a national program to energy retrofits public sector buildings such as universities, schools, museums, and hospitals;",3
* ensure such professionals being considered for immigration will have the licensing requirements for their profession clearly explained before entry.,3
we have tested our mettle in world wars fought to defend freedom.,5
"today, at a cost of almost $2 billion – 1000 times more than promised – the registry is incomplete, riddled with errors, and according to the toronto chief of police, “ineffective in helping catch criminals.”",2
"indeed, mental illness is responsible for one-third of the total number of days canadians spend in hospital, and the estimated cost of mental illness and addictions to our economy is about $18 billion annually.",4
"it took 1,500 years for human numbers on the planet to double to 400 million.",3
"jack layton and canada’s ndp will modernize ei by: allowing retraining to occur while on benefits, helping unemployed workers gain the skills to find new work.",3
establish a special program to allow “iraq war resisters” from the us to remain in canada.,0
canada continues to have the highest personal income tax burden in the g-7.,3
we experience increasingly unpredictable and extreme weather.,4
"as the price on carbon emissions increases from $10 to $40 per tonne, the tax cuts will increase as well.",3
copying successful strategies in europe to outlaw the use of trans-fatty acids in food.,4
* strengthen the fisheries act to:,5
home mental health case management and intervention services.,4
that shift must begin with dignity for all aboriginal peoples.,5
"allow judges to impose residency restrictions on offenders, and extend the term of the order.",5
"– another broken conservative promise that resulted in less access to information, less transparency and more government secrecy.",2
the plight of aboriginal canadians has for the most part eluded all attempted remedies.,2
the law will also be amended retrospectively to prevent previously convicted multiple murderers from receiving additional parole hearings before the end of their sentences.,5
our fiscal plan is straightforward: use the tax system to help meet societal and ecological goals.,4
"issue a full apology to chinese canadians for the chinese head tax and the chinese exclusion actand establish compensation to individuals and their families beginning, on an urgent basis, with those still living.",4
but these tremendous opportunities are not canada’s simply for the asking.,3
"we also made strong representations in washington as part of a concerted, and thusfar successful, campaign to prevent drilling in the arctic national wildlife refuge, home to many species, including a major caribou herd, that migrate between alaska and the yukon.",4
overhaul the federal government’s inadequate program to mitigate the impacts of the pine beetle and other insect epidemics.,2
– ensuring lobbyists’ fees are disclosed and profit-based contingency fees banned.,2
"a conservative government will implement a “made-in-canada” plan focused on ensuring future generations enjoy clean air, clean water, clean land, and clean energy here in canada.",4
"in addition, the ndp will support incentives to promote training with specific targets.",3
"canada is far behind other nations in ensuring that children and families have access to early childhood education, child care, affordable post-secondary education and lifelong learning opportunities.",4
we stopped the billions of dollars in corporate tax cuts the liberals didn’t campaign on and invested that money in people – including $1.5 billion to make education more affordable.,4
that is why a liberal government will create a working income tax benefit (witb) to supplement the earnings of low-income workers to help “make work pay”.,4
we anticipate on the basis of independent forecasts that revenue will grow on average at about 4.8% annually.,3
e) strengthen the great lakes water quality agreement to ensure it deals emerging issues such as endocrine disrupters and pharmaceuticals;,4
* prohibit the export of fissionable nuclear material.,3
"incandescent light bulbs, energy wasting fridges and other very inefficient appliances will be off the market by 2010.",3
and farmers will face increasing drought.,6
we will invite provinces and territories – who have the jurisdiction to enforce the ban – to participate so as to make the ban national.,2
"and for the affordable housing initiative, which supports the creation of new rental housing units.",4
many canadians and public policy think tanks now admit that nafta has not lived up to its promises.,3
introduced a new fisheries act,3
while reducing the taxes canadians pay,3
"but for too many canadians, our world image is undermined by domestic reality.",5
and protected areas are set aside.,4
reduce carbon/use more fossil fuels;,4
make part-time or non-remunerated ministerial advisers subject to the ethics code.,2
"not only to protect our beautiful country and our way of life,",5
– a step that liberals and conservatives have refused to take.,2
"a conservative government led by stephen harper will pass legislation modeled on the bc and ontario laws requiring fixed election dates every four years, except when a government loses the confidence of the house (in which case an election would be held immediately, and the subsequent election would be four years later on the date established in the legislation).",1
a conservative government led by stephen harper will: support the use of safety net programs to assist producers who are struggling against conditions outside of their control.,6
the green party’s priority action to achieve actual reductions in canada’s greenhouse gas emissions (ghg) is in green tax shifting.,4
every three seconds a child dies from poverty related causes.,0
broadening eligibility for employment insurance training benefitsto include employees who participate in full-time training programs,4
jack layton and canada’s ndp will build diversity by: allowing immigration levels to rise to the equivalent of one per cent of the population.,5
ensure that all aquaculture operations meet the highest environmental standards.,4
these are summarized in table 3 below.,3
this would be a very cost-efficient way for government to help to mobilize significant long-term family support for financially-dependent members with disabilities.,4
"are we like the easter islanders, about to cut down all our resources?",4
here’s how jack layton and the new democrats will help canadians succeed in the new energy economy:,3
lower debt charges have permitted significant and steady tax cuts.,3
countries must live up to their agreements.,0
we will put a price on carbon through a “cap-and-trade” carbon pricing system which establishes hard limits on pollution and a tough charge on polluters who exceed the limits.,4
"to that end, under a liberal government, the canadian forces will acquire 10 to 20 medium-altitude, long-endurance unmanned aerial vehicles to greatly increase our capacity for northern surveillance.",0
"affordable housing,",4
"expanded canada access grants – in the 2004 budget, the martin government created the canada access grant to make post-secondary education more accessible for children from low income families – generally, those with incomes below $35, 000.",4
canadians must demand better stewardship for their environment.,5
which are largely paid by canadian farmers to multinational corporations.,6
improve the system for warning families of potential dangers with consistent policies for immediate public notification of food safety problems.,3
we will augment this with one-time additional support of $300 million to be made available for regional centres of specialized care in university teaching hospitals.,4
"community-based action– we will provide a $50 million gun violence and gang prevention fund, adding to the national crime prevention strategy, to focus on community-based programming for youth at risk,",5
the new reserves will also reduce stress on the canadian forces and their families as a result of frequent deployments of our troops overseas.,0
they rolled back the commitment to establish a national affordable child care program.,4
"to strengthen federalism for a mature and modern canada, jack layton and the new democrats will:",5
a conservative government will: confirm its commitment to the canada pension plan (cpp) and old age security (oas) as well as the guaranteed income supplement (gis) as fundamental guarantees of income security in retirement years.,4
canadians are also a global people.,5
- safe storage laws.,5
"creating two new national holidays to help parents spend more time with their children, one in february and one in june (august in quebec), working towards a shorter work week, longer paid holidays and earlier and flexible retirement options, and encouraging job-sharing programs to enable families to spend more time together.",4
we oppose the current approach that favours fish farms and presumes that aquaculture can make up for dwindling wild stocks.,6
this ‘double dividend’ means that we can both fight climate change,4
these are very relevant to the choice voters will make on january 23rd.,1
something fundamental needs to shift.,5
3) reduce the costs of pharmacare,3
the green party has adopted the goal of “zero waste.”,3
the reason given for breaking the promise was that the government was losing revenue because the trusts did not pay tax.,3
"maternity and parental benefits for the self-employed – women business owners still face challenges, particularly balancing work and family responsibilities.",4
provide stable long-term funding for health care.,4
"and in each of the past three years canada has initiated resolutions, passed by the un general assembly, calling on iran to improve its human rights record.",0
parents and police officers alike know that the last thing canada needs is more drugs on our streets.,5
"the scholarships will begin to be awarded in 2007–08 after the identification of a selection committee comprised of academics, international relations experts and foreign service professionals.",4
prudent fiscal management by the liberal government has reduced the size of the federal debt by $52 billion over the last six years.,3
benefits under a witb will be determined as a percentage of an individual’s earnings (to a maximum benefit amount).,4
"prime minister martin’s active leadership was key to the recent adoption by the un of the responsibility to protect doctrine, which will allow for humanitarian intervention by the un in situations where governments are party to, or fail to prevent, crimes against humanity such as “ethnic cleansing. ”",0
"move rapidly to multi-lateral negotiations to eliminate all nuclear stockpiles and prevent rebuilding of nuclear arsenals using such un processes as the comprehensive nuclear test-ban treaty (cntbt), a fissile material cut-off treaty, taking us and russian nuclear weapons off alert status, legally binding guarantees by nuclear weapons states not to attack non-nuclear states and enhanced verification techniques.",0
far too much taxpayers’ money is absorbed by the ottawa bureaucracy or spent on ineffective or inefficient programs.,2
"canadians have mobilized in the name of compassion and freedom to fight two world wars, helped build international institutions that reduce conflict and defend human rights, and created the concept of peacekeeping.",5
"we believe in pay equity for women, in the equal treatment of organized and non-organized workers",4
canadians will know whether their waiting times are more or less than those in other parts of the country.,4
to potential skills shortages in key sectors across the country.,3
"we will move towards a ten-province standard that excludes non-renewable resource revenues from the equalization formula (helping the atlantic provinces and saskatchewan, in particular), and do so in a manner that ensures no provinces receiving equalization will receive less money during the transition to the new formula than the current formula provides.",2
supports for a stay-at-home parent;,4
"abolishing the unelected, unaccountable and undemocratic senate.",1
•a belief that a responsible government must be fiscally prudent and should be limited to those responsibilities which cannot be discharged reasonably by the individual or others;,2
"holding a referendum on whether to change the voting system to one based on proportional representation, similar to systems in germany and new zealand that respect voters’ choices, protect local representation and require broad levels of support for a party to qualify for seats in parliament.",2
"reduce the mandatory $1,000 candidate deposit to encourage more canadians to participate in the democratic system.",1
even major industrialized countries are not immune from the impacts.,3
"extending tools for lifelong learning and research through initiatives like extending broadband access to all communities by co-operating with provinces, municipalities and the private sector.",4
excluding a gas tax increase while recognizing that the liberal plan is to reach $40 per tonne will reduce the average direct cost to approximately $250 per household.,4
"while much of the new government’s initial efforts have focussed on reforms in the way ottawa works,",2
"we all recall the spectacle of last year’s sars outbreak, when the federal response was limited to handing out pink cards at the airport and arguing with ontario over compensation.",2
suburban commuters should not have to sit on gridlocked highways.,3
post-secondary education should not be a debt sentence.,4
"assuring the implementation of effective international initiatives for adaptation to the impacts of climate change,",0
the green party believes in the conservation of species diversity as an essential part of a healthy environment.,4
"working through the united nations to reform the international monetary fund and world bank to eliminate the drastic lending conditions that cut health and education investment in developing nations, which often result in cuts to aids treatment and prevention programs.",0
degrade our environment,4
"the united nations’ nobel prize-winning intergovernmental panel on climate change (ipcc) has made the costs of inaction all too clear: rising sea levels, heightened competition for fresh water, extreme weather – from heat waves and droughts to cyclones and flooding – and dozens, if not hundreds, of species pushed into extinction.",4
